"","CBO.Ocupação.2002","Vínculo.Ativo.31.12","Escolaridade.após.2005","Qtd.Hora.Contr","Idade","Vl.Remun.Média.Nom","Sexo.Trabalhador","Tempo.Emprego"
"3074655",212415,1,8,44,33,2781.08,2,8.9
"3075333",212420,1,8,44,25,1670,2,6.9
"3075956",212420,1,8,44,37,2975.37,2,69.9
"3078635",212415,1,8,44,28,3799.28,2,56.7
"3078644",212420,1,8,44,25,4107.2,2,79.1
"3080352",212420,1,8,44,25,2220.84,2,62.9
"3080414",212420,1,8,44,18,1623.31,2,5.9
"3080762",212420,1,8,40,22,1540.33,2,1.9
"3080763",212420,1,8,40,28,1560,2,4.9
"3081887",212405,1,9,44,25,1712.21,2,54.5
"3081890",212405,1,9,44,30,2844.07,2,26.5
"3081993",212415,1,9,44,35,1479.42,2,7.9
"3081995",212415,1,9,44,31,1651.74,2,17.7
"3082239",212420,1,9,44,52,2671.49,2,72.9
"3082323",212420,1,9,42,30,3659.89,2,26.9
"3082325",212420,1,9,42,36,2442.68,2,45.4
"3082596",212415,1,9,44,27,1800,2,0.9
"3082614",212410,1,9,44,35,3464.78,2,37.9
"3082656",212420,1,9,44,35,2157.15,2,34.1
"3083078",212405,1,9,44,33,2924.06,2,6.9
"3083081",212405,1,9,44,27,2846.77,2,5.6
"3083495",212405,1,9,44,38,3581.29,2,0.8
"3083606",212420,1,9,42,37,2253.23,2,22.9
"3083608",212420,1,9,44,26,1633.47,2,5.8
"3083609",212420,1,9,42,22,1939.01,2,9
"3083906",212405,1,9,44,22,1500,2,0.9
"3084131",212420,1,9,43,33,2965.18,2,86.9
"3084149",212405,1,9,44,27,2873.23,2,5.6
"3084151",212405,1,9,40,31,4455.81,2,57.1
"3084159",212405,1,9,44,34,2481.03,2,37.8
"3084201",212420,1,9,44,28,2215.97,2,81.6
"3084296",212420,1,9,44,32,1882.16,2,36.6
"3084732",212410,1,9,44,24,1711.11,2,4.8
"3084736",212410,1,9,44,26,2000,2,5.9
"3085049",212405,1,9,44,27,1182.68,2,9.9
"3085137",212410,1,9,44,28,1700,2,1.7
"3085457",212405,1,9,44,39,2020.5,2,6.5
"3085458",212405,1,9,44,34,1625,2,3.3
"3085459",212415,1,9,44,29,1692.08,2,16.4
"3085599",212405,1,9,40,30,7561.78,2,41.5
"3085600",212405,1,9,40,33,9015.42,2,82.4
"3085611",212405,1,9,40,59,11793.66,2,354.1
"3085682",212405,1,9,40,29,5531.25,2,7.7
"3085685",212405,1,9,40,25,4000,2,1.9
"3086098",212405,1,9,44,38,2296.58,2,8.9
"3086151",212405,1,9,44,27,1647.84,2,23.1
"3086214",212405,1,9,40,35,5432.3,2,32.5
"3086540",212420,1,9,44,25,3194.87,2,45.9
"3086754",212410,1,9,44,28,2169.76,2,2.4
"3086765",212410,1,9,44,42,4320.3,2,40.3
"3086766",212410,1,9,44,42,4892.53,2,92.9
"3086774",212410,1,9,44,37,5840.27,2,92.9
"3086793",212410,1,9,44,52,10128.5,2,92.9
"3086806",212410,1,9,44,23,2888.72,2,28.8
"3086888",212410,1,9,44,35,2624.21,2,39.9
"3086892",212405,1,9,40,45,5903.42,2,59.4
"3086929",212410,1,9,36,29,3263.8,2,56.9
"3087285",212410,1,9,44,30,3391.1,2,37.9
"3087679",212405,1,9,40,33,7657.3,2,53.4
"3087680",212405,1,9,40,33,8092.7,2,92.8
"3087681",212405,1,9,40,31,12609.13,2,92.2
"3087696",212405,1,9,40,42,8016.55,2,82.4
"3087697",212405,1,9,40,42,8071.4,2,121.2
"3087719",212405,1,9,40,26,7094.48,2,17.5
"3087720",212405,1,9,40,36,9093.03,2,82.4
"3087743",212405,1,9,38,37,4149.06,2,6.9
"3087745",212405,1,9,40,29,7460.41,2,43.7
"3087763",212405,1,9,44,42,9220.09,2,184.9
"3087925",212405,1,9,44,33,4014.45,2,90.9
"3087935",212410,1,9,44,30,3206.02,2,38.4
"3087966",212405,1,9,44,34,4579.07,2,17.5
"3087969",212405,1,9,40,25,75000,2,0
"3087995",212410,1,9,41,28,1697.95,2,31.8
"3088104",212405,1,9,40,31,9228.99,2,80.7
"3088128",212420,1,9,40,54,5678.42,2,349.4
"3088337",212405,1,9,42,47,3324.17,2,35.7
"3088338",212405,1,9,42,41,4656.85,2,12.9
"3088767",212405,1,9,40,25,4725.36,2,27.9
"3088854",212405,1,9,40,27,4714.07,2,44.5
"3088967",212405,1,9,40,22,3861.02,2,17.5
"3089305",212410,1,9,44,32,2511.92,2,11.9
"3089329",212410,1,9,44,43,4679.99,2,11.9
"3089340",212410,1,9,44,48,4303.74,2,11.9
"3089341",212410,1,9,44,46,4785.6,2,11.9
"3089342",212410,1,9,44,27,3926.44,2,11.9
"3089637",212405,1,9,44,26,2788.72,2,20.8
"3089698",212420,1,9,40,39,1641.65,2,19.8
"3089782",212420,1,9,40,33,5358.61,2,55.9
"3089783",212405,1,9,40,28,10575.35,2,29.9
"3090089",212405,1,9,44,28,2494.63,2,1.9
"3090090",212405,1,9,44,25,5235.41,2,2.1
"3090126",212420,1,9,40,35,2509.67,2,16.6
"3091426",212405,1,9,44,41,3876.13,2,69.9
"3091427",212405,1,9,44,22,2027.7,2,10.9
"3091436",212420,1,9,44,32,2999.13,2,31.8
"3091663",212405,1,9,40,51,13670.59,2,324
"3091664",212405,1,9,40,50,8075.88,2,92.8
"3091667",212405,1,9,40,48,14373.67,2,82.4
"3091804",212405,1,9,44,31,2844.2,2,33.2
"3091805",212405,1,9,44,29,2587.97,2,14.2
"3092184",212420,1,9,44,23,2171.95,2,5.1
"3092268",212420,1,9,44,37,1143.86,2,9.7
"3092436",212420,1,9,42,28,4638.9,2,52.7
"3092502",212410,1,9,44,42,12179,2,11.9
"3092544",212410,1,9,44,33,3883.1,2,11.9
"3092547",212410,1,9,44,34,2505.44,2,11.9
"3092793",212405,1,9,40,29,4561.67,2,33.2
"3093254",212410,1,9,44,33,4464.25,2,92.9
"3093421",212405,1,9,44,33,3339.47,2,45.8
"3093818",212405,1,9,40,39,6440.52,2,53.9
"3093826",212405,1,9,40,39,3851.02,2,26.7
"3093876",212405,1,9,40,36,6882.15,2,1.9
"3093952",212420,1,9,20,30,2125.56,2,61.2
"3093999",212405,1,9,44,28,4004.66,2,73.9
"3094536",212420,1,9,40,35,2204.69,2,12.7
"3095041",212410,1,9,40,31,4727.84,2,11.9
"3095186",212420,1,9,44,38,1950.71,2,34.4
"3095469",212405,1,9,40,29,6967.71,2,55.9
"3095470",212405,1,9,40,28,6236.32,2,13.4
"3095471",212405,1,9,40,30,9201.69,2,25.9
"3095508",212405,1,9,40,28,2950.68,2,3.4
"3095510",212405,1,9,40,26,3181.69,2,16.4
"3095511",212405,1,9,40,22,4004.65,2,26.8
"3095512",212405,1,9,40,25,3541.66,2,2.9
"3095541",212405,1,9,40,24,2653.86,2,16.6
"3095542",212405,1,9,40,22,1847.22,2,7.3
"3095545",212405,1,9,40,31,5108.84,2,10.9
"3095546",212405,1,9,40,27,4744.39,2,29.3
"3095547",212405,1,9,40,26,4553.81,2,28.8
"3095803",212405,1,9,44,39,2758.64,2,38.1
"3096206",212405,1,9,40,24,3931.66,2,19.4
"3096208",212405,1,9,40,26,3661.88,2,24.7
"3096214",212420,1,9,44,34,2077.29,2,47.7
"3096333",212405,1,9,40,25,4453.94,2,39.9
"3096334",212405,1,9,40,25,3588.53,2,5.8
"3096626",212410,1,9,40,33,7608.07,2,39.9
"3096903",212420,1,9,44,43,3984.72,2,62.5
"3097131",212420,1,9,44,28,1413.25,2,0.3
"3097172",212420,1,9,44,26,2054.17,2,14.3
"3097173",212420,1,9,44,23,2091.42,2,13.9
"3097605",212420,1,9,40,35,6514.93,2,74.1
"3097606",212405,1,9,40,32,4610.65,2,36.4
"3097608",212410,1,9,40,34,4912.44,2,41.5
"3097615",212420,1,9,40,31,3830.37,2,32.9
"3097671",212405,1,9,44,34,2745.1,2,22.4
"3097672",212405,1,9,44,31,5940.09,2,11.9
"3097673",212405,1,9,44,30,3392.89,2,30.4
"3097684",212420,1,9,42,27,1409.54,2,1.5
"3097686",212420,1,9,42,31,1427.6,2,23.8
"3097706",212420,1,9,42,45,1720.4,2,32.9
"3097707",212420,1,9,42,29,2458.44,2,32.9
"3097723",212405,1,9,44,32,6052.22,2,80.8
"3097724",212405,1,9,44,27,4296.8,2,60.8
"3097725",212405,1,9,44,22,2498.44,2,45.4
"3097743",212420,1,9,44,35,1709.96,2,28.4
"3097744",212420,1,9,44,31,2938.02,2,33.3
"3097745",212420,1,9,44,31,3693.72,2,15
"3097855",212405,1,9,44,31,4304.63,2,20.9
"3097856",212405,1,9,44,29,4300.06,2,1.4
"3097887",212405,1,9,44,39,7612.49,2,32.5
"3097899",212410,1,9,44,25,2725.92,2,13.2
"3098190",212420,1,9,44,31,3449.09,2,8.8
"3098320",212420,1,9,44,25,1700.63,2,17.9
"3098340",212405,1,9,40,37,2935.56,2,70.9
"3098589",212405,1,9,44,26,1931.23,2,23.8
"3098629",212405,1,9,36,35,2582.56,2,12.5
"3098657",212405,1,9,44,23,2500,2,0.5
"3098660",212405,1,9,36,38,2779.1,2,18.1
"3098734",212420,1,9,44,44,5034.33,2,20.9
"3098810",212420,1,9,44,27,1536,2,11.8
"3099469",212410,1,9,40,39,9925.39,2,152.8
"3099470",212410,1,9,40,37,10536.88,2,164.2
"3099472",212410,1,9,40,38,10163.79,2,163.6
"3099473",212410,1,9,40,32,9133.51,2,89.9
"3099477",212410,1,9,40,39,10300.26,2,164.5
"3099480",212410,1,9,40,30,8973.37,2,89.7
"3099495",212410,1,9,40,50,8973.11,2,102.1
"3099496",212410,1,9,40,42,8877.47,2,90.5
"3099498",212410,1,9,40,46,10277.6,2,164.9
"3099499",212410,1,9,40,40,10569.4,2,163.5
"3099500",212410,1,9,40,39,9844.01,2,164
"3099503",212410,1,9,40,42,9326.43,2,128
"3099505",212410,1,9,40,35,8172.08,2,34.2
"3099509",212410,1,9,40,34,10311.06,2,140.5
"3099512",212410,1,9,40,33,8774.2,2,89.9
"3099518",212410,1,9,40,35,9099.71,2,89.9
"3099520",212410,1,9,40,33,9113.3,2,90.4
"3099523",212410,1,9,40,32,8623.55,2,79.6
"3099526",212410,1,9,40,33,5411.91,2,102.3
"3099527",212410,1,9,40,42,9897.62,2,164
"3099531",212410,1,9,40,32,9371.52,2,89.9
"3099532",212410,1,9,40,30,9140.32,2,79.8
"3099540",212410,1,9,40,45,8760.64,2,89.8
"3099591",212410,1,9,40,41,10277.6,2,164.5
"3099593",212410,1,9,40,38,8749.33,2,89.5
"3099751",212405,1,9,44,33,2680.96,2,12.7
"3099880",212420,1,9,44,31,5830.03,2,22.2
"3100026",212405,1,9,44,39,5602.95,2,169.9
"3100546",212420,1,9,22,32,2613.48,2,65.8
"3100547",212420,1,9,44,30,4392.82,2,81.5
"3100549",212420,1,9,44,27,3096.15,2,45.6
"3100550",212420,1,9,44,23,1442.16,2,16.9
"3101147",212420,1,9,40,22,5448.74,2,46.8
"3101148",212405,1,9,42,23,2090.81,2,10.8
"3101204",212405,1,9,40,22,2082.94,2,4.9
"3101385",212405,1,9,44,34,3999.97,2,2.9
"3101563",212420,1,9,44,24,6500.54,2,43.5
"3101646",212405,1,9,44,45,6169.12,2,47.9
"3101668",212405,1,9,44,36,8484.18,2,78.9
"3101684",212405,1,9,44,34,4000,2,0.9
"3101686",212405,1,9,44,26,4253.04,2,9.9
"3101758",212405,1,9,44,36,6119.84,2,168.4
"3101811",212405,1,9,43,32,2718.62,2,75.9
"3101936",212405,1,9,44,35,10881.43,2,118.9
"3101948",212405,1,9,44,42,11686.84,2,117.3
"3102008",212420,1,9,44,31,2822.98,2,83.8
"3102009",212420,1,9,44,28,1732.72,2,16.1
"3102010",212420,1,9,44,29,1828.9,2,13.6
"3102011",212420,1,9,44,29,2128.37,2,64.9
"3102012",212420,1,9,44,23,1712.12,2,8.6
"3102334",212405,1,9,44,28,2502.54,2,64.9
"3102485",212410,1,9,40,36,9416.34,2,79.9
"3102531",212410,1,9,40,56,8742.15,2,89.6
"3102545",212410,1,9,40,48,9387.51,2,89.5
"3102713",212410,1,9,40,49,10277.6,2,163.5
"3102716",212410,1,9,40,49,9757.87,2,90.4
"3102717",212410,1,9,40,46,10210.32,2,162.4
"3102720",212410,1,9,40,44,7831.34,2,30.4
"3102722",212410,1,9,40,50,8774.2,2,89.8
"3102787",212420,1,9,40,34,6063.01,2,5.9
"3102956",212410,1,9,40,51,8871.01,2,79.8
"3102960",212410,1,9,40,42,10405.47,2,164
"3102962",212410,1,9,40,39,9844.01,2,164
"3102966",212410,1,9,40,41,9201.71,2,101.7
"3102967",212410,1,9,40,42,8544.61,2,80.5
"3102979",212410,1,9,30,48,6712.29,2,102.4
"3103000",212410,1,9,40,45,8265.22,2,30.2
"3103002",212410,1,9,40,39,8525.92,2,79.9
"3103044",212410,1,9,40,35,9972.32,2,164
"3103045",212410,1,9,40,39,8945.16,2,140.8
"3103046",212410,1,9,40,34,9429.32,2,102
"3103047",212410,1,9,40,34,8129.08,2,30
"3103048",212410,1,9,40,32,7899.79,2,13.2
"3103052",212405,1,9,40,31,4430.74,2,42.5
"3103480",212405,1,9,40,35,3879.72,2,148.8
"3103541",212405,1,9,40,50,5324.52,2,265.3
"3103548",212405,1,9,40,45,4017.14,2,104.5
"3103887",212405,1,9,44,32,6178.2,2,142
"3104436",212405,1,9,36,37,2832.54,2,18.1
"3104461",212405,1,9,44,29,2667.4,2,18
"3104608",212420,1,9,44,24,2408.75,2,8.9
"3104969",212410,1,9,40,26,2609.13,2,27.9
"3105458",212420,1,9,40,35,5783.55,2,176.7
"3108110",212410,1,9,40,67,9069.59,2,102
"3108111",212410,1,9,40,59,8544.61,2,79.6
"3108316",212410,1,9,40,44,10008.46,2,164.6
"3108318",212410,1,9,40,52,10300.26,2,319.3
"3108320",212410,1,9,40,39,10794.01,2,161
"3108321",212410,1,9,40,40,11218.49,2,151.7
"3108327",212405,1,9,40,27,5067.39,2,65.8
"3108536",212405,1,9,44,47,5078.96,2,78.9
"3108650",212405,1,9,40,28,5632.18,2,63.3
"3108773",212410,1,9,40,36,8695.38,2,89.9
"3108785",212420,1,9,44,37,2350.05,2,11.8
"3108811",212410,1,9,40,58,8231.41,2,41.9
"3108820",212410,1,9,40,38,10163.01,2,162.2
"3108822",212410,1,9,40,35,9568.42,2,140.5
"3108827",212410,1,9,40,36,9377.28,2,164
"3108828",212410,1,9,40,43,9950.99,2,164
"3108893",212410,1,9,40,50,9666.96,2,152.8
"3108901",212410,1,9,40,48,10694.99,2,163.8
"3108903",212410,1,9,40,51,8108.77,2,49.8
"3108905",212410,1,9,40,45,10299.63,2,164
"3109034",212405,1,9,44,27,2208.13,2,5.8
"3109035",212405,1,9,44,22,1964.57,2,27.9
"3109232",212405,1,9,44,48,12593.05,2,364.9
"3109400",212420,1,9,44,38,3809.99,2,255.6
"3109428",212420,1,9,44,32,5074.85,2,85.9
"3109595",212410,1,9,44,34,5209.01,2,12.9
"3109597",212420,1,9,44,51,6585.03,2,43.5
"3109625",212405,1,9,44,22,3657.7,2,27.9
"3109771",212405,1,9,44,46,3219.32,2,55.9
"3109928",212405,1,9,44,42,4127.05,2,20.9
"3110062",212410,1,9,30,26,2730.21,2,67.7
"3111110",212410,1,9,30,37,6772.95,2,97.6
"3111111",212410,1,9,40,35,8721.14,2,102.6
"3111112",212410,1,9,40,34,9057.63,2,30
"3111113",212410,1,9,40,31,8270.13,2,30
"3111114",212410,1,9,40,34,7831.34,2,30.9
"3111115",212410,1,9,40,34,8183.5,2,30.2
"3111116",212410,1,9,40,34,8056.99,2,163.8
"3111117",212410,1,9,30,35,6033.35,2,30.1
"3111118",212410,1,9,40,37,8265.22,2,30
"3111119",212410,1,9,30,34,6394.43,2,79.5
"3111120",212410,1,9,40,33,8056.99,2,30
"3111121",212410,1,9,40,35,9225.07,2,102.2
"3111163",212410,1,9,40,51,8430.41,2,90
"3113141",212420,1,9,40,37,2611.14,2,80.3
"3113145",212405,1,9,40,36,13511.52,2,15.5
"3113149",212405,1,9,40,25,2776.35,2,23.8
"3113151",212415,1,9,40,26,4745.16,2,13.7
"3113152",212405,1,9,40,29,2719.28,2,23.8
"3113304",212405,1,9,40,61,2615.61,2,13.4
"3113305",212405,1,9,40,57,4429.53,2,99.2
"3113307",212405,1,9,40,56,8055.5,2,104.9
"3113309",212415,1,9,40,50,7497.73,2,104.9
"3113310",212415,1,9,40,49,5676.07,2,104.9
"3113311",212420,1,9,40,46,3365.08,2,38.7
"3113312",212415,1,9,40,46,5734.38,2,27.7
"3113622",212405,1,9,44,42,10886.67,2,129.5
"3113670",212420,1,9,44,50,10523.85,2,47.7
"3113686",212405,1,9,44,43,4095.23,2,2.4
"3113737",212415,1,9,40,31,3288.28,2,12.7
"3113739",212415,1,9,40,36,4675.09,2,80.9
"3113740",212415,1,9,40,35,7471.37,2,102.2
"3113886",212405,1,9,35,47,6689.44,2,75.5
"3113893",212405,1,9,35,43,9035.33,2,114
"3114404",212405,1,9,40,44,22749.69,2,249.8
"3115624",212405,1,9,40,40,3925.09,2,85.4
"3115918",212420,1,9,40,26,3487.75,2,73.7
"3115919",212420,1,9,40,25,2210.06,2,3.9
"3115923",212420,1,9,40,25,2991.24,2,26.9
"3115927",212420,1,9,40,34,3322.62,2,39.7
"3115937",212420,1,9,40,22,2704,2,42.3
"3115943",212420,1,9,40,26,5043.07,2,100.5
"3116236",212405,1,9,44,35,4820.72,2,62.8
"3118931",212405,1,9,40,58,17400.37,2,418.3
"3118932",212405,1,9,40,59,20385.51,2,329.4
"3118934",212405,1,9,40,29,4015.06,2,64.4
"3119408",212405,1,9,40,39,3501.68,2,1.7
"3119411",212405,1,9,40,40,6509.57,2,141.3
"3119415",212405,1,9,40,32,4736.14,2,79.3
"3119424",212405,1,9,44,36,4956.27,2,6.5
"3120456",212405,1,9,40,39,8267.06,2,197.8
"3120535",212405,1,9,44,41,3770.47,2,6.3
"3120687",212420,1,9,44,49,6031.64,2,272.8
"3121852",212410,1,9,40,44,10299.93,2,164
"3121853",212410,1,9,40,43,10139.82,2,164.2
"3121856",212410,1,9,40,38,9549.47,2,139.9
"3121858",212410,1,9,40,39,9580.67,2,140.1
"3121861",212410,1,9,40,37,8344.35,2,50.3
"3121917",212405,1,9,40,42,17667.13,2,216.2
"3121932",212410,1,9,40,30,7924.1,2,41.6
"3121933",212410,1,9,40,31,8565.1,2,80.4
"3121935",212410,1,9,40,35,9163.88,2,99.4
"3121936",212410,1,9,40,29,8132.33,2,30.1
"3121941",212410,1,9,40,56,8746.76,2,89.9
"3121944",212410,1,9,40,37,9925.39,2,151.7
"3121945",212410,1,9,40,38,9940.55,2,164
"3121946",212410,1,9,40,37,8018.26,2,42
"3121947",212410,1,9,40,34,8760.64,2,89.9
"3122020",212405,1,9,44,31,2379.07,2,41.9
"3122036",212405,1,9,40,39,6424,2,14.4
"3122037",212405,1,9,40,42,7568.14,2,14.7
"3122088",212405,1,9,44,28,2421.38,2,44.7
"3122304",212410,1,9,40,31,8124.91,2,29.7
"3122306",212410,1,9,40,31,8760.64,2,90.1
"3122307",212410,1,9,40,38,10386.27,2,163.6
"3122311",212410,1,9,40,32,8626.18,2,80
"3122312",212410,1,9,40,44,8465.11,2,42.1
"3122369",212410,1,9,40,56,8204.32,2,41.4
"3122371",212410,1,9,40,51,8673.9,2,89.8
"3122429",212405,1,9,44,21,1960.47,2,32.2
"3122534",212405,1,9,44,34,4364.52,2,96.9
"3122536",212405,1,9,44,29,2847.07,2,44.7
"3122606",212420,1,9,40,32,3207.33,2,16.9
"3123264",212405,1,9,42,26,5222.33,2,10.9
"3123384",212405,1,9,44,52,9929.06,2,294.9
"3123995",212405,1,9,44,30,3963.52,2,7.4
"3124569",212405,1,9,44,28,2796.87,2,37.8
"3124771",212420,1,9,44,25,2779.5,2,14.9
"3124772",212420,1,9,44,24,1798.6,2,7.6
"3124941",212405,1,9,44,30,6151.07,2,47.5
"3124991",212405,1,9,44,44,6283.93,2,173.2
"3125017",212415,1,9,40,28,3138.08,2,98.5
"3125362",212415,1,9,40,28,5200.74,2,13.4
"3125621",212405,1,9,43,44,10247.18,2,299.6
"3125988",212405,1,9,44,33,9988.51,2,81.6
"3126574",212405,1,9,44,40,14213.04,2,176.9
"3126722",212420,1,9,44,27,1615.75,2,40.9
"3126815",212420,1,9,40,34,4173.38,2,31.8
"3127041",212405,1,9,44,34,5038.83,2,55.4
"3127134",212420,1,9,44,43,3835.25,2,8.4
"3127136",212420,1,9,44,35,3277.77,2,8.6
"3127144",212405,1,9,40,30,3631.38,2,35.5
"3127271",212405,1,9,44,52,5327.18,2,441.2
"3127278",212405,1,9,44,28,6192.94,2,66.8
"3127330",212405,1,9,44,32,6010.5,2,83.3
"3127423",212405,1,9,40,30,4647.44,2,70.9
"3127487",212410,1,9,30,26,2099.53,2,6.3
"3127878",212405,1,9,40,32,8926.48,2,88.9
"3127889",212405,1,9,40,31,5676.1,2,42.4
"3131207",212405,1,9,44,41,3609.95,2,13.2
"3131478",212405,1,9,44,28,4238.13,2,11.8
"3131857",212405,1,9,44,49,5051.52,2,37.9
"3132902",212405,1,9,40,30,3631.89,2,58.9
"3134133",212405,1,9,44,26,3481.47,2,17.5
"3134720",212420,1,9,44,37,3350.11,2,159.7
"3136032",212405,1,9,42,33,5458.55,2,93.9
"3136103",212405,1,9,44,44,4257.72,2,60.9
"3136229",212405,1,9,40,35,5321.67,2,59.7
"3136248",212405,1,9,44,40,11202.21,2,177.4
"3136510",212420,1,9,40,28,2301.42,2,71.4
"3137412",212405,1,9,40,29,4726.64,2,29.9
"3137428",212405,1,9,40,39,5475.61,2,188.9
"3137429",212405,1,9,40,36,7354.91,2,169.9
"3137454",212405,1,9,40,27,5089.89,2,33.8
"3137616",212405,1,9,44,44,13542.41,2,196.5
"3137630",212405,1,9,40,25,4505.34,2,10.9
"3140793",212420,1,9,44,35,1453.94,2,20.5
"3140824",212420,1,9,44,41,7130.56,2,116.2
"3140900",212405,1,9,44,36,1900,2,5.9
"3141021",212405,1,9,40,46,7193.7,2,101.9
"3141025",212410,1,9,40,45,9523.61,2,151.5
"3141241",212405,1,9,40,41,5625.87,2,97.9
"3141449",212405,1,9,44,37,7928.58,2,226.9
"3141475",212405,1,9,44,33,4534.38,2,155.8
"3141500",212405,1,9,44,40,8423.92,2,97.4
"3142129",212420,1,9,40,34,2899.24,2,17.1
"3142130",212405,1,9,40,34,5431.98,2,98.5
"3142131",212415,1,9,40,32,2401.63,2,23.8
"3142132",212405,1,9,40,31,9053.44,2,5.1
"3142279",212405,1,9,40,37,6935.38,2,98.9
"3142313",212405,1,9,40,28,7516.72,2,13.7
"3142314",212420,1,9,40,33,3616.85,2,13.4
"3142315",212405,1,9,40,33,9607.51,2,18.5
"3142561",212405,1,9,44,43,5135.83,2,129.5
"3142956",212420,1,9,40,31,2933.41,2,31.1
"3142957",212415,1,9,40,30,4653.1,2,13.2
"3142958",212420,1,9,40,33,2336.93,2,14.3
"3142959",212405,1,9,40,28,16977.54,2,4.2
"3143134",212420,1,9,40,36,1866.66,2,2.5
"3143622",212405,1,9,35,37,4817.93,2,101
"3144019",212405,1,9,40,35,7192.84,2,105.9
"3147868",212410,1,9,44,36,4969.08,2,47.7
"3148269",212420,1,9,44,29,3732.33,2,40.9
"3148271",212420,1,9,44,35,3627,2,28.8
"3148272",212420,1,9,44,29,3627,2,38.9
"3148275",212420,1,9,44,29,3732.33,2,26.3
"3148375",212420,1,9,44,38,4436.8,2,53.7
"3148781",212420,1,9,44,39,4293.99,2,11.8
"3148848",212420,1,9,44,39,5322.04,2,85.9
"3149840",212405,1,9,42,41,3067.35,2,4.5
"3150071",212405,1,9,42,40,6251.75,2,111.9
"3151638",212405,1,9,44,27,4530.8,2,55.4
"3152044",212405,1,9,40,35,3207.32,2,48.9
"3152716",212420,1,9,44,38,3028.13,2,13.4
"3153888",212405,1,9,40,41,4143.16,2,13.8
"3153889",212405,1,9,35,33,6330.91,2,137.6
"3153892",212405,1,9,40,27,4280.5,2,14.9
"3154464",212405,1,9,40,24,1931.92,2,6.3
"3154683",212410,1,9,30,23,2601.79,2,67.9
"3155269",212405,1,9,44,50,9851.56,2,226.9
"3155546",212405,1,9,40,56,12862.01,2,347.9
"3157288",212420,1,9,44,50,2150.08,2,412.1
"3157357",212405,1,9,43,41,3275,2,3.9
"3157652",212405,1,9,40,55,10053.24,2,363.7
"3158119",212405,1,9,40,45,4300.13,2,19.3
"3158323",212405,1,9,30,42,10642.73,2,159
"3159475",212405,1,9,44,43,9494.89,2,116.2
"3159477",212405,1,9,44,43,10800.37,2,112.8
"3160293",212410,1,9,44,30,3929.76,2,10.7
"3160644",212420,1,9,44,24,2472.36,2,4.5
"3161449",212405,1,9,44,43,11048.71,2,43.9
"3161831",212405,1,9,44,35,4531.23,2,44.9
"3161888",212405,1,9,44,25,3872.16,2,49.5
"3163572",212405,1,9,44,34,5368.5,2,88.3
"3165295",212405,1,9,40,41,9228.05,2,210.7
"3166113",212405,1,9,30,28,4520.35,2,105.9
"3166703",212405,1,9,44,23,5250,2,0.3
"3168172",212420,1,9,44,27,1760.2,2,26.2
"3168641",212405,1,9,44,30,5506.8,2,12.7
"3168794",212405,1,9,44,31,5429.73,2,33.8
"3168960",212405,1,9,44,32,4065.24,2,163.8
"3168971",212405,1,9,44,28,2475.98,2,12.7
"3168972",212405,1,9,44,21,2777.56,2,43.9
"3168973",212405,1,9,44,21,2389.27,2,35.8
"3169050",212420,1,9,44,26,1558.33,2,19.8
"3169051",212420,1,9,44,24,2000,2,42.4
"3169072",212405,1,9,44,40,2257.52,2,5.9
"3169256",212405,1,9,40,48,8567.24,2,235.2
"3169366",212420,1,9,40,23,2430.06,2,13.6
"3169367",212420,1,9,40,25,1801.98,2,26.9
"3169575",212405,1,9,41,38,6779.4,2,188.9
"3169596",212420,1,9,40,40,5597.72,2,189.1
"3169759",212405,1,9,44,42,8872.45,2,119.9
"3169907",212405,1,9,44,41,6023.56,2,218.9
"3170380",212410,1,9,30,26,2095.29,2,5.8
"3170658",212405,1,9,40,40,5874.16,2,13.9
"3171080",212405,1,9,44,36,8431.59,2,190.9
"3171625",212405,1,9,44,27,2645.41,2,77.9
"3171626",212405,1,9,44,26,2866.7,2,77.9
"3171808",212405,1,9,40,25,2872.83,2,22.7
"3171810",212405,1,9,40,27,5680.98,2,62.9
"3171811",212405,1,9,40,23,1919.18,2,39.6
"3171812",212405,1,9,40,23,3198.23,2,50.9
"3172406",212405,1,9,40,38,5791.79,2,4.7
"3172649",212405,1,9,44,28,2127.54,2,18.9
"3172650",212420,1,9,44,31,1838.39,2,20.8
"3172652",212420,1,9,44,24,2055.36,2,5.1
"3173093",212405,1,9,44,36,4179.88,2,20.8
"3175629",212405,1,9,44,34,7030.13,2,150.9
"3176495",212420,1,9,44,31,5167.74,2,13.4
"3176497",212420,1,9,44,30,3944.28,2,5.8
"3176928",212410,1,9,40,44,4370.52,2,71.9
"3176962",212405,1,9,40,31,4509.74,2,69.4
"3176963",212420,1,9,44,31,3269.1,2,9.9
"3177125",212405,1,9,44,30,3875.7,2,57.5
"3177582",212405,1,9,44,36,4621.66,2,105.7
"3177585",212405,1,9,44,36,2719.7,2,32.9
"3177586",212405,1,9,44,32,3886.08,2,75.7
"3177587",212405,1,9,44,30,2424.29,2,40.1
"3177618",212405,1,9,44,30,1542.7,2,58.5
"3179105",212405,1,9,44,53,6225.34,2,224.9
"3179399",212410,1,9,40,30,3029.38,2,66.9
"3180175",212405,1,9,44,48,2983.49,2,34.9
"3180297",212405,1,9,44,43,6878.34,2,52.9
"3180300",212405,1,9,44,31,5778.49,2,51.2
